host,replicate_id,tissue,treatment_raw,isolate,concentration,score,is_mixture_treatment,source_file,n_components,is_mixture_clean,mixture_unknown,isolate_1,isolate_2,isolate_3,ratio_1,ratio_2,ratio_3,mixture_label,isolate_clean,treatment_id
BTx398,,leaf,AMP170 10 4,AMP170,10000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2.33,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2.33,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 5,Mixture 10 5,100000,1.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e5
BTx398,,leaf,Mixture 10 5,Mixture 10 5,100000,2,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e5
BTx398,,leaf,Mixture 10 5,Mixture 10 5,100000,1.33,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e5
BTx398,,leaf,Mixture 10 5,Mixture 10 5,100000,1.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e5
BTx398,,leaf,Mixture 10 5,Mixture 10 5,100000,1.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e5
BTx398,,leaf,Mixture 10 5,Mixture 10 5,100000,2,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e5
BTx398,,leaf,Mixture 10 4,Mixture 10 4,10000,1.33,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e4
BTx398,,leaf,Mixture 10 4,Mixture 10 4,10000,1,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e4
BTx398,,leaf,Mixture 10 4,Mixture 10 4,10000,1,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e4
BTx398,,leaf,Mixture 10 4,Mixture 10 4,10000,1.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e4
BTx398,,leaf,Mixture 10 4,Mixture 10 4,10000,1,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e4
BTx398,,leaf,Mixture 10 4,Mixture 10 4,10000,1,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e4
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,2.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,2.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP155 10 6,AMP155,1000000,3.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP155,,,1,,,,AMP155,AMP155_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,2,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,4,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,4.33,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,1.67,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,4,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,2.33,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,BTx398_Mixture_con2.xlsx,1,TRUE,TRUE,AMP155,AMP170,,1,1,,AMP155+AMP170,,AMP155+AMP170_1e6
BTx398,,leaf,AMP99,AMP99,1000000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,2.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,3,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,5,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,3,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99,AMP99,1000000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,2,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,2,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,5,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,1,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,1.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,5,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,4.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,2.33,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP99&170,AMP99,1000000,1.67,TRUE,BTx398_Mixture_con2.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,3.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,4.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,5,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,5,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,4.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,4,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6,AMP170,1000000,5,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e6
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,3.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,2.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,4.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,5,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 6/2,AMP170,50000,5,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,2.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5,AMP170,100000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,1.67,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,2.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 5/2,AMP170,50000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e5
BTx398,,leaf,AMP170 10 4,AMP170,10000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,2,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,2,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,2,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4,AMP170,10000,1.33,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_1e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP170 10 4/2,AMP170,5000,1,FALSE,BTx398_Mixture_con2.xlsx,1,FALSE,FALSE,AMP170,,,1,,,,AMP170,AMP170_0.5e4
BTx398,,leaf,AMP99 10 6,AMP99,1000000,4,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6,AMP99,1000000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6,AMP99,1000000,2,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6,AMP99,1000000,3.67,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6,AMP99,1000000,2,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6,AMP99,1000000,2.33,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6,AMP99,1000000,4,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,4.33,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,4.67,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 6/2,AMP99,500000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e6
BTx398,,leaf,AMP99 10 5,AMP99,100000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5,AMP99,100000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5,AMP99,100000,2.67,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5,AMP99,100000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5,AMP99,100000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5,AMP99,100000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5,AMP99,100000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_1e5
BTx398,,leaf,AMP99 10 5/2,AMP99,50000,4.33,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e5
BTx398,,leaf,AMP99 10 5/2,AMP99,50000,3.67,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e5
BTx398,,leaf,AMP99 10 5/2,AMP99,50000,5,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e5
BTx398,,leaf,AMP99 10 5/2,AMP99,50000,4.33,FALSE,BTx398_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP99,,,1,,,,AMP99,AMP99_0.5e5
